time,accX,accY,accZ,target,group
2023-09-15 15:11:10.175,1.16,3.8,-3.0,Walk,1
2023-09-15 15:11:10.191,1.86,4.23,-2.62,Walk,1
2023-09-15 15:11:10.208,2.51,4.7,-1.78,Walk,1
2023-09-15 15:11:10.225,2.91,5.11,-1.37,Walk,1
2023-09-15 15:11:10.241,3.58,5.63,-0.92,Walk,1
2023-09-15 15:11:10.258,3.98,5.75,-0.92,Walk,1
2023-09-15 15:11:10.275,4.19,5.97,-0.89,Walk,1
2023-09-15 15:11:10.291,4.4,6.17,-1.12,Walk,1
2023-09-15 15:11:10.308,4.81,6.37,-1.31,Walk,1
2023-09-15 15:11:10.325,5.09,6.64,-1.32,Walk,1
2023-09-15 15:11:10.341,5.48,6.96,-1.33,Walk,1
2023-09-15 15:11:10.358,5.93,6.97,-1.38,Walk,1
2023-09-15 15:11:10.375,6.17,6.99,-1.5,Walk,1
2023-09-15 15:11:10.392,6.51,7.07,-1.68,Walk,1
2023-09-15 15:11:10.408,7.03,7.01,-1.84,Walk,1
2023-09-15 15:11:10.425,7.37,6.87,-1.95,Walk,1
2023-09-15 15:11:10.441,8.04,6.39,-2.19,Walk,1
2023-09-15 15:11:10.458,8.43,6.03,-2.3,Walk,1
2023-09-15 15:11:10.475,8.13,7.03,-2.04,Walk,1
2023-09-15 15:11:10.491,7.97,7.28,-1.61,Walk,1
2023-09-15 15:11:10.508,7.87,7.42,-0.35,Walk,1
2023-09-15 15:11:10.525,7.31,6.95,0.47,Walk,1
2023-09-15 15:11:10.542,6.63,6.56,0.52,Walk,1
2023-09-15 15:11:10.558,4.71,6.0,0.67,Walk,1
2023-09-15 15:11:10.575,2.49,5.44,1.27,Walk,1
2023-09-15 15:11:10.592,1.37,5.12,1.36,Walk,1
2023-09-15 15:11:10.608,-0.31,5.01,1.41,Walk,1
2023-09-15 15:11:10.625,-1.87,4.18,1.26,Walk,1
2023-09-15 15:11:10.642,-2.7,3.61,1.05,Walk,1
2023-09-15 15:11:10.658,-3.65,2.63,-0.08,Walk,1
2023-09-15 15:11:10.675,-4.38,1.71,-0.94,Walk,1
2023-09-15 15:11:10.691,-4.51,1.2,-0.69,Walk,1
2023-09-15 15:11:10.708,-3.63,0.28,0.51,Walk,1
2023-09-15 15:11:10.725,-1.99,-0.01,1.07,Walk,1
2023-09-15 15:11:10.741,-1.41,-0.21,1.08,Walk,1
2023-09-15 15:11:10.758,-0.78,-0.42,1.25,Walk,1
2023-09-15 15:11:10.775,-0.71,-0.66,1.18,Walk,1
2023-09-15 15:11:10.791,-0.73,-0.75,1.22,Walk,1
2023-09-15 15:11:10.808,-0.64,-0.7,1.19,Walk,1
2023-09-15 15:11:10.825,-0.91,-0.68,0.91,Walk,1
2023-09-15 15:11:10.842,-1.26,-0.79,0.77,Walk,1
2023-09-15 15:11:10.858,-2.05,-0.86,0.5,Walk,1
2023-09-15 15:11:10.875,-2.91,-0.89,-0.02,Walk,1
2023-09-15 15:11:10.892,-3.41,-0.98,-0.36,Walk,1
2023-09-15 15:11:10.908,-4.21,-1.1,-1.03,Walk,1
2023-09-15 15:11:10.925,-5.12,-1.2,-1.73,Walk,1
2023-09-15 15:11:10.942,-5.69,-1.32,-2.08,Walk,1
2023-09-15 15:11:10.958,-6.79,-1.64,-2.66,Walk,1
2023-09-15 15:11:10.975,-7.84,-1.96,-2.64,Walk,1
2023-09-15 15:11:10.991,-8.64,-2.36,-1.69,Walk,1
2023-09-15 15:11:11.008,-8.79,-2.56,-0.87,Walk,1
2023-09-15 15:11:11.025,-8.43,-2.95,0.57,Walk,1
2023-09-15 15:11:11.042,-7.97,-3.2,1.71,Walk,1
2023-09-15 15:11:11.058,-7.96,-3.27,2.21,Walk,1
2023-09-15 15:11:11.075,-8.37,-1.83,2.77,Walk,1
2023-09-15 15:11:11.092,-7.88,-0.93,3.47,Walk,1
2023-09-15 15:11:11.108,-8.41,-0.98,3.4,Walk,1
2023-09-15 15:11:11.125,-10.99,-1.12,2.94,Walk,1
2023-09-15 15:11:11.142,-12.72,-1.46,3.07,Walk,1
2023-09-15 15:11:11.158,-12.95,-1.78,3.16,Walk,1
2023-09-15 15:11:11.175,-11.93,-2.08,2.31,Walk,1
2023-09-15 15:11:11.191,-9.24,-1.18,0.63,Walk,1
2023-09-15 15:11:11.208,-7.58,-0.67,-0.06,Walk,1
2023-09-15 15:11:11.225,-5.09,-0.02,-1.12,Walk,1
2023-09-15 15:11:11.242,-3.7,0.72,-1.07,Walk,1
2023-09-15 15:11:11.258,-3.1,1.01,-0.81,Walk,1
2023-09-15 15:11:11.275,-2.54,1.31,-0.21,Walk,1
2023-09-15 15:11:11.291,-2.03,1.78,-0.07,Walk,1
2023-09-15 15:11:11.308,-1.36,2.2,-0.33,Walk,1
2023-09-15 15:11:11.325,0.01,2.7,-1.14,Walk,1
2023-09-15 15:11:11.341,1.11,3.11,-2.02,Walk,1
2023-09-15 15:11:11.358,1.6,3.52,-2.37,Walk,1
2023-09-15 15:11:11.375,2.35,4.22,-2.54,Walk,1
2023-09-15 15:11:11.392,2.98,4.74,-2.31,Walk,1
2023-09-15 15:11:11.408,3.68,5.52,-2.14,Walk,1
2023-09-15 15:11:11.425,4.07,6.06,-2.15,Walk,1
2023-09-15 15:11:11.441,4.93,6.71,-2.06,Walk,1
2023-09-15 15:11:11.458,5.68,7.09,-1.95,Walk,1
2023-09-15 15:11:11.475,5.98,7.21,-1.97,Walk,1
2023-09-15 15:11:11.491,6.44,7.16,-2.0,Walk,1
2023-09-15 15:11:11.508,6.93,6.91,-2.2,Walk,1
2023-09-15 15:11:11.525,7.19,6.95,-2.09,Walk,1
2023-09-15 15:11:11.541,7.67,,,Walk,1
2023-09-15 15:11:11.558,8.14,6.79,-1.58,Walk,1
2023-09-15 15:11:11.574,8.35,6.77,-1.26,Walk,1
2023-09-15 15:11:11.591,8.49,6.61,-0.56,Walk,1
2023-09-15 15:11:11.608,8.47,6.53,0.08,Walk,1
2023-09-15 15:11:11.625,8.46,6.4,0.38,Walk,1
2023-09-15 15:11:11.642,8.15,6.02,0.82,Walk,1
2023-09-15 15:11:11.658,7.29,5.53,0.77,Walk,1
2023-09-15 15:11:11.674,6.32,5.92,0.62,Walk,1
2023-09-15 15:11:11.691,4.79,6.81,0.82,Walk,1
2023-09-15 15:11:11.708,3.57,7.24,1.42,Walk,1
2023-09-15 15:11:11.724,2.84,7.32,1.76,Walk,1
2023-09-15 15:11:11.742,1.33,7.16,2.1,Walk,1
2023-09-15 15:11:11.757,-0.28,6.28,1.88,Walk,1
2023-09-15 15:11:11.775,-1.18,5.41,1.42,Walk,1
2023-09-15 15:11:11.791,-2.86,3.88,0.15,Walk,1
2023-09-15 15:11:11.808,-3.87,2.49,-0.68,Walk,1
2023-09-15 15:11:11.825,-4.18,1.7,-0.91,Walk,1
2023-09-15 15:11:11.842,-4.24,0.91,-0.73,Walk,1
2023-09-15 15:11:11.858,-3.57,0.65,-0.01,Walk,1
2023-09-15 15:11:11.875,-3.05,0.52,0.47,Walk,1
2023-09-15 15:11:11.892,-2.05,0.19,0.77,Walk,1
2023-09-15 15:11:11.908,-1.67,-0.39,0.99,Walk,1
2023-09-15 15:11:11.925,-1.78,-1.13,1.28,Walk,1
2023-09-15 15:11:11.941,-1.83,-1.5,1.24,Walk,1
2023-09-15 15:11:11.958,-1.62,-1.87,1.0,Walk,1
2023-09-15 15:11:11.975,-1.59,-2.06,0.75,Walk,1
2023-09-15 15:11:11.991,-1.61,-1.97,0.71,Walk,1
2023-09-15 15:11:12.008,-1.45,-1.71,0.21,Walk,1
2023-09-15 15:11:12.025,-1.31,-1.33,-0.12,Walk,1
2023-09-15 15:11:12.041,-1.3,-1.14,-0.13,Walk,1
2023-09-15 15:11:12.058,-1.55,-1.0,-0.3,Walk,1
2023-09-15 15:11:12.075,-1.94,-1.15,-1.3,Walk,1
2023-09-15 15:11:12.091,-2.11,-1.38,-1.91,Walk,1
2023-09-15 15:11:12.108,-2.42,-1.67,-2.87,Walk,1
2023-09-15 15:11:12.124,-2.77,-1.82,-3.58,Walk,1
2023-09-15 15:11:12.142,-3.14,-1.94,-3.88,Walk,1
2023-09-15 15:11:12.158,-3.91,-1.98,-4.08,Walk,1
2023-09-15 15:11:12.175,-4.73,-2.02,-3.76,Walk,1
2023-09-15 15:11:12.191,-5.32,-2.18,-3.38,Walk,1
2023-09-15 15:11:12.207,-6.51,-2.6,-2.35,Walk,1
2023-09-15 15:11:12.225,-7.27,-2.71,-1.32,Walk,1
2023-09-15 15:11:12.242,-7.58,-2.91,-0.99,Walk,1
2023-09-15 15:11:12.258,-7.81,-3.28,-0.2,Walk,1
2023-09-15 15:11:12.275,-7.87,-2.42,0.3,Walk,1
2023-09-15 15:11:12.292,-7.42,-1.85,0.53,Walk,1
2023-09-15 15:11:12.308,-7.07,-1.39,0.4,Walk,1
2023-09-15 15:11:12.325,-8.19,-1.34,0.22,Walk,1
2023-09-15 15:11:12.341,-8.51,-1.43,-0.02,Walk,1
2023-09-15 15:11:12.358,-8.76,-1.6,-0.63,Walk,1
2023-09-15 15:11:12.375,-8.09,-1.5,-1.32,Walk,1
2023-09-15 15:11:12.392,-6.16,-0.7,-2.2,Walk,1
2023-09-15 15:11:12.408,-5.05,-0.33,-2.46,Walk,1
2023-09-15 15:11:12.425,-3.48,0.05,-2.55,Walk,1
2023-09-15 15:11:12.442,-2.4,0.11,-1.84,Walk,1
2023-09-15 15:11:12.458,-2.22,0.19,-1.35,Walk,1
2023-09-15 15:11:12.475,-3.37,1.01,-0.1,Walk,1
2023-09-15 15:11:12.492,-3.7,1.97,1.57,Walk,1
2023-09-15 15:11:12.508,-3.33,2.43,2.21,Walk,1
2023-09-15 15:11:12.525,-2.12,3.42,2.24,Walk,1
2023-09-15 15:11:12.541,-1.07,3.54,1.32,Walk,1
2023-09-15 15:11:12.558,-0.51,3.63,1.11,Walk,1
2023-09-15 15:11:12.574,0.23,3.92,1.13,Walk,1
2023-09-15 15:11:12.592,0.66,4.32,1.18,Walk,1
2023-09-15 15:11:12.608,1.21,4.42,1.35,Walk,1
2023-09-15 15:11:12.625,2.37,4.45,1.41,Walk,1
2023-09-15 15:11:12.642,2.99,4.49,1.4,Walk,1
2023-09-15 15:11:12.658,3.0,4.53,1.62,Walk,1
2023-09-15 15:11:12.675,2.79,4.62,2.4,Walk,1
2023-09-15 15:11:12.691,2.95,4.86,3.13,Walk,1
2023-09-15 15:11:12.708,3.25,5.06,3.35,Walk,1
2023-09-15 15:11:12.725,3.93,5.22,3.43,Walk,1
2023-09-15 15:11:12.742,4.63,5.26,3.28,Walk,1
2023-09-15 15:11:12.758,4.94,5.35,3.2,Walk,1
2023-09-15 15:11:12.775,5.51,5.31,3.13,Walk,1
2023-09-15 15:11:12.792,6.17,5.27,3.39,Walk,1
2023-09-15 15:11:12.808,6.48,5.28,3.6,Walk,1
2023-09-15 15:11:12.825,7.14,5.32,4.02,Walk,1
2023-09-15 15:11:12.842,7.72,5.34,4.11,Walk,1
2023-09-15 15:11:12.858,7.97,5.33,4.03,Walk,1
2023-09-15 15:11:12.875,7.93,5.26,3.91,Walk,1
2023-09-15 15:11:12.892,7.48,5.17,3.54,Walk,1
2023-09-15 15:11:12.908,6.71,4.99,2.8,Walk,1
2023-09-15 15:11:12.925,6.18,4.86,2.35,Walk,1
2023-09-15 15:11:12.942,4.54,6.1,1.74,Walk,1
2023-09-15 15:11:12.958,3.3,7.25,1.42,Walk,1
2023-09-15 15:11:12.975,2.31,7.43,0.99,Walk,1
2023-09-15 15:11:12.992,0.45,7.92,0.08,Walk,1
2023-09-15 15:11:13.008,-1.04,6.97,-1.33,Walk,1
2023-09-15 15:11:13.024,-1.88,5.93,-2.35,Walk,1
2023-09-15 15:11:13.041,-3.13,3.99,-4.12,Walk,1
2023-09-15 15:11:13.057,-4.32,2.23,-5.38,Walk,1
2023-09-15 15:11:13.075,-4.86,1.43,-5.55,Walk,1
2023-09-15 15:11:13.092,-5.38,0.29,-4.84,Walk,1
2023-09-15 15:11:13.108,-5.33,-0.52,-3.37,Walk,1
2023-09-15 15:11:13.125,-5.17,-0.91,-2.71,Walk,1
2023-09-15 15:11:13.141,-4.22,-1.5,-1.91,Walk,1
2023-09-15 15:11:13.158,-2.83,-1.87,-1.43,Walk,1
2023-09-15 15:11:13.174,-2.28,-2.15,-1.04,Walk,1
2023-09-15 15:11:13.191,-1.73,-2.71,-0.28,Walk,1
2023-09-15 15:11:13.208,-1.55,-2.99,0.33,Walk,1
2023-09-15 15:11:13.225,-1.51,-3.02,0.56,Walk,1
2023-09-15 15:11:13.241,-1.41,-2.9,0.61,Walk,1
2023-09-15 15:11:13.258,-1.46,-2.71,0.43,Walk,1
2023-09-15 15:11:13.275,-1.52,-2.56,0.17,Walk,1
2023-09-15 15:11:13.292,-1.47,-2.21,-0.64,Walk,1
2023-09-15 15:11:13.308,-1.3,-1.87,-1.36,Walk,1
2023-09-15 15:11:13.325,-1.23,-1.68,-2.04,Walk,1
2023-09-15 15:11:13.341,-1.23,,,Walk,1
2023-09-15 15:11:13.358,-1.31,-1.48,-3.23,Walk,1
2023-09-15 15:11:13.375,-1.4,-1.55,-3.86,Walk,1
2023-09-15 15:11:13.391,-1.53,-1.61,,Walk,1
2023-09-15 15:11:13.408,-2.05,-1.59,-4.37,Walk,1
2023-09-15 15:11:13.425,-3.13,-1.6,-3.95,Walk,1
2023-09-15 15:11:13.441,-3.75,,,Walk,1
2023-09-15 15:11:13.458,-4.82,,,Walk,1
2023-09-15 15:11:13.474,-6.04,-1.42,-0.46,Walk,1
2023-09-15 15:11:13.491,-6.7,-1.46,0.09,Walk,1
2023-09-15 15:11:13.508,-7.98,-1.57,0.87,Walk,1
2023-09-15 15:11:13.525,-9.13,-0.53,2.13,Walk,1
2023-09-15 15:11:13.541,-9.18,-0.45,,Walk,1
2023-09-15 15:11:13.558,-9.29,-1.09,3.49,Walk,1
2023-09-15 15:11:13.575,-9.47,-1.68,3.11,Walk,1
2023-09-15 15:11:13.593,-9.22,-1.85,2.68,Walk,1
2023-09-15 15:11:13.607,-8.12,-1.94,1.71,Walk,1
2023-09-15 15:11:13.625,-7.13,-2.0,0.59,Walk,1
2023-09-15 15:11:13.642,-6.75,-1.73,0.66,Walk,1
2023-09-15 15:11:13.658,-5.92,-1.22,1.36,Walk,1
2023-09-15 15:11:13.675,-4.67,-0.26,2.1,Walk,1
2023-09-15 15:11:13.691,-3.62,0.31,2.05,Walk,1
2023-09-15 15:11:13.708,-2.32,1.13,1.26,Walk,1
2023-09-15 15:11:13.725,-2.18,1.49,0.5,Walk,1
2023-09-15 15:11:13.742,-2.16,1.69,0.4,Walk,1
2023-09-15 15:11:13.758,-2.12,2.13,0.65,Walk,1
2023-09-15 15:11:13.775,-1.6,2.24,1.23,Walk,1
2023-09-15 15:11:13.791,-0.81,2.44,1.08,Walk,1
2023-09-15 15:11:13.808,-0.27,2.58,0.83,Walk,1
2023-09-15 15:11:13.825,0.62,2.62,0.46,Walk,1
2023-09-15 15:11:13.841,1.5,2.9,0.53,Walk,1
2023-09-15 15:11:13.858,2.01,3.08,0.65,Walk,1
2023-09-15 15:11:13.875,2.61,3.28,1.03,Walk,1
2023-09-15 15:11:13.891,2.97,3.6,1.56,Walk,1
2023-09-15 15:11:13.908,3.11,3.66,1.84,Walk,1
2023-09-15 15:11:13.925,3.1,3.6,2.23,Walk,1
2023-09-15 15:11:13.942,3.23,3.69,2.45,Walk,1
2023-09-15 15:11:13.958,3.43,3.91,2.6,Walk,1
2023-09-15 15:11:13.975,4.09,4.33,2.84,Walk,1
2023-09-15 15:11:13.991,4.94,,,Walk,1
2023-09-15 15:11:14.008,5.4,4.86,2.18,Walk,1
2023-09-15 15:11:14.025,6.11,4.78,1.53,Walk,1
2023-09-15 15:11:14.042,6.59,4.78,1.25,Walk,1
2023-09-15 15:11:14.058,6.74,4.87,1.19,Walk,1
2023-09-15 15:11:14.075,6.87,5.07,1.49,Walk,1
2023-09-15 15:11:14.091,7.06,5.25,1.8,Walk,1
2023-09-15 15:11:14.108,7.14,5.25,1.82,Walk,1
2023-09-15 15:11:14.125,7.12,5.02,1.64,Walk,1
2023-09-15 15:11:14.141,6.76,4.65,1.35,Walk,1
2023-09-15 15:11:14.158,6.49,4.4,1.13,Walk,1
2023-09-15 15:11:14.175,5.37,4.77,0.91,Walk,1
2023-09-15 15:11:14.191,4.29,5.88,1.33,Walk,1
2023-09-15 15:11:14.208,3.57,6.17,1.45,Walk,1
2023-09-15 15:11:14.225,2.09,6.79,1.67,Walk,1
2023-09-15 15:11:14.241,0.72,6.72,1.31,Walk,1
2023-09-15 15:11:14.257,-0.13,6.27,0.64,Walk,1
2023-09-15 15:11:14.275,-1.57,4.81,-0.93,Walk,1
2023-09-15 15:11:14.292,-3.33,3.02,-2.04,Walk,1
2023-09-15 15:11:14.308,-4.79,1.62,-2.44,Walk,1
2023-09-15 15:11:14.325,-5.09,1.08,-2.31,Walk,1
2023-09-15 15:11:14.342,-4.74,0.53,-1.56,Walk,1
2023-09-15 15:11:14.358,-3.79,0.03,-1.07,Walk,1
2023-09-15 15:11:14.375,-3.16,-0.2,-0.9,Walk,1
2023-09-15 15:11:14.392,-1.89,-0.74,-0.52,Walk,1
2023-09-15 15:11:14.408,-0.82,-1.25,0.06,Walk,1
2023-09-15 15:11:14.425,-0.45,-1.54,0.31,Walk,1
2023-09-15 15:11:14.442,0.1,-1.82,0.62,Walk,1
2023-09-15 15:11:14.458,0.51,-1.94,0.66,Walk,1
2023-09-15 15:11:14.475,0.56,-2.0,0.53,Walk,1
2023-09-15 15:11:14.491,0.56,,,Walk,1
2023-09-15 15:11:14.508,0.41,-1.31,0.01,Walk,1
2023-09-15 15:11:14.525,0.2,-1.13,-0.27,Walk,1
2023-09-15 15:11:14.542,-0.24,-0.79,-0.93,Walk,1
2023-09-15 15:11:14.558,-0.7,-0.62,-1.67,Walk,1
2023-09-15 15:11:14.575,-1.06,-0.72,-2.2,Walk,1
2023-09-15 15:11:14.592,-1.62,-0.97,-3.13,Walk,1
2023-09-15 15:11:14.608,-2.24,-1.31,-4.01,Walk,1
2023-09-15 15:11:14.625,-2.71,-1.55,-4.34,Walk,1
2023-09-15 15:11:14.642,-3.48,-1.67,-4.23,Walk,1
2023-09-15 15:11:14.658,-4.28,-1.98,-3.73,Walk,1
2023-09-15 15:11:14.675,-4.8,-1.97,-3.15,Walk,1
2023-09-15 15:11:14.691,-5.87,-2.08,-1.74,Walk,1
2023-09-15 15:11:14.708,-6.51,-2.08,-0.1,Walk,1
2023-09-15 15:11:14.725,-7.06,-2.64,1.08,Walk,1
2023-09-15 15:11:14.742,-7.36,-2.84,1.65,Walk,1
2023-09-15 15:11:14.758,-7.61,-3.25,2.47,Walk,1
2023-09-15 15:11:14.775,-8.03,-2.61,3.03,Walk,1
2023-09-15 15:11:14.792,-7.84,-2.12,3.3,Walk,1
2023-09-15 15:11:14.808,-7.18,-1.43,3.8,Walk,1
2023-09-15 15:11:14.825,-7.87,-1.49,3.74,Walk,1
2023-09-15 15:11:14.841,-8.47,-1.4,3.47,Walk,1
2023-09-15 15:11:14.858,-9.09,-1.12,2.71,Walk,1
2023-09-15 15:11:14.875,-8.94,-0.93,1.61,Walk,1
2023-09-15 15:11:14.892,-8.5,-0.87,1.07,Walk,1
2023-09-15 15:11:14.909,-7.31,-0.67,0.21,Walk,1
2023-09-15 15:11:14.925,-5.87,-0.24,-0.13,Walk,1
2023-09-15 15:11:14.941,-4.94,0.13,-0.14,Walk,1
2023-09-15 15:11:14.958,-3.06,0.75,-0.11,Walk,1
2023-09-15 15:11:14.975,-1.8,1.06,-0.06,Walk,1
2023-09-15 15:11:14.992,-1.37,1.27,-0.01,Walk,1
2023-09-15 15:11:15.008,-1.23,1.63,-0.09,Walk,1
2023-09-15 15:11:15.025,-1.22,1.87,-0.07,Walk,1
2023-09-15 15:11:15.041,-0.96,2.08,-0.23,Walk,1
2023-09-15 15:11:15.058,-0.33,2.4,-0.47,Walk,1
2023-09-15 15:11:15.074,0.38,2.66,-1.02,Walk,1
2023-09-15 15:11:15.091,0.84,2.99,-1.32,Walk,1
2023-09-15 15:11:15.107,1.67,3.24,-1.74,Walk,1
2023-09-15 15:11:15.124,2.53,3.52,-1.94,Walk,1
2023-09-15 15:11:15.140,3.02,,,Walk,1
2023-09-15 15:11:15.158,3.54,4.01,-1.76,Walk,1
2023-09-15 15:11:15.175,3.84,3.98,-1.36,Walk,1
2023-09-15 15:11:15.192,4.12,3.96,-1.12,Walk,1
2023-09-15 15:11:15.208,4.25,4.1,-1.04,Walk,1
2023-09-15 15:11:15.225,4.58,4.35,-0.66,Walk,1
2023-09-15 15:11:15.242,4.84,4.43,-0.69,Walk,1
2023-09-15 15:11:15.258,5.01,4.51,-0.66,Walk,1
2023-09-15 15:11:15.275,5.26,4.44,-0.58,Walk,1
2023-09-15 15:11:15.291,5.58,4.48,,Walk,1
2023-09-15 15:11:15.308,5.78,4.61,-0.48,Walk,1
2023-09-15 15:11:15.325,6.06,4.74,-0.36,Walk,1
2023-09-15 15:11:15.342,6.29,4.83,-0.17,Walk,1
2023-09-15 15:11:15.358,6.43,4.84,-0.12,Walk,1
2023-09-15 15:11:15.374,6.63,4.72,0.02,Walk,1
2023-09-15 15:11:15.391,6.65,4.44,-0.13,Walk,1
2023-09-15 15:11:15.408,6.7,4.27,-0.22,Walk,1
2023-09-15 15:11:15.425,6.32,4.09,-0.63,Walk,1
2023-09-15 15:11:15.441,5.52,5.65,-0.47,Walk,1
2023-09-15 15:11:15.458,5.34,5.85,-0.09,Walk,1
2023-09-15 15:11:15.475,4.63,5.88,0.64,Walk,1
2023-09-15 15:11:15.491,3.5,6.36,0.73,Walk,1
2023-09-15 15:11:15.508,2.89,6.25,0.58,Walk,1
2023-09-15 15:11:15.525,1.44,5.68,-0.37,Walk,1
2023-09-15 15:11:15.542,0.01,4.89,-1.54,Walk,1
2023-09-15 15:11:15.558,-0.95,4.23,-2.08,Walk,1
2023-09-15 15:11:15.575,-2.98,3.1,-2.71,Walk,1
2023-09-15 15:11:15.591,-4.6,2.42,-2.7,Walk,1
2023-09-15 15:11:15.608,-5.29,1.83,-2.48,Walk,1
2023-09-15 15:11:15.625,-5.99,0.88,-1.84,Walk,1
2023-09-15 15:11:15.641,-5.9,-0.13,-1.44,Walk,1
2023-09-15 15:11:15.658,-4.84,-0.91,-1.11,Walk,1
2023-09-15 15:11:15.675,-4.08,-1.22,-0.79,Walk,1
2023-09-15 15:11:15.691,-2.52,-1.61,0.03,Walk,1
2023-09-15 15:11:15.708,-1.4,-1.93,0.83,Walk,1
2023-09-15 15:11:15.725,-1.0,-2.07,1.03,Walk,1
2023-09-15 15:11:15.741,-0.44,-2.32,0.98,Walk,1
2023-09-15 15:11:15.758,-0.27,-2.44,0.8,Walk,1
2023-09-15 15:11:15.775,-0.26,-2.45,0.69,Walk,1
2023-09-15 15:11:15.791,-0.38,-2.31,0.47,Walk,1
2023-09-15 15:11:15.808,-0.69,-2.13,0.17,Walk,1
2023-09-15 15:11:15.825,-0.94,-2.14,0.06,Walk,1
2023-09-15 15:11:15.842,-1.48,-2.06,-0.31,Walk,1
2023-09-15 15:11:15.858,-2.13,-2.01,-0.77,Walk,1
2023-09-15 15:11:15.875,-2.5,-2.04,-1.02,Walk,1
2023-09-15 15:11:15.890,-3.21,-2.08,-1.43,Walk,1
2023-09-15 15:11:15.908,-4.08,-2.15,-1.58,Walk,1
2023-09-15 15:11:15.925,-4.59,-2.21,-1.5,Walk,1
2023-09-15 15:11:15.941,-5.59,-2.37,-0.78,Walk,1
2023-09-15 15:11:15.958,-6.17,-2.37,0.36,Walk,1
2023-09-15 15:11:15.975,-6.34,-2.36,0.9,Walk,1
2023-09-15 15:11:15.992,-6.42,-2.42,1.94,Walk,1
2023-09-15 15:11:16.008,-6.25,-2.39,2.97,Walk,1
2023-09-15 15:11:16.025,-6.18,-2.4,3.44,Walk,1
2023-09-15 15:11:16.041,-6.07,-2.36,4.23,Walk,1
2023-09-15 15:11:16.058,-5.72,-2.08,4.63,Walk,1
2023-09-15 15:11:16.075,-5.62,-1.67,4.48,Walk,1
2023-09-15 15:11:16.091,-5.08,-0.33,3.97,Walk,1
2023-09-15 15:11:16.107,-4.63,0.14,3.26,Walk,1
2023-09-15 15:11:16.125,-5.46,0.1,2.43,Walk,1
2023-09-15 15:11:16.141,-5.68,0.25,2.17,Walk,1
2023-09-15 15:11:16.158,-5.7,0.5,1.85,Walk,1
2023-09-15 15:11:16.175,-5.36,0.63,0.93,Walk,1
2023-09-15 15:11:16.191,-4.86,0.79,0.32,Walk,1
2023-09-15 15:11:16.208,-3.8,0.98,-0.51,Walk,1
2023-09-15 15:11:16.225,-2.64,1.25,-0.85,Walk,1
2023-09-15 15:11:16.240,-1.97,1.51,-0.81,Walk,1
2023-09-15 15:11:16.258,-0.96,1.96,-0.61,Walk,1
2023-09-15 15:11:16.275,0.0,2.4,-0.46,Walk,1
2023-09-15 15:11:16.291,0.52,2.72,-0.38,Walk,1
2023-09-15 15:11:16.308,1.19,3.21,-0.35,Walk,1
2023-09-15 15:11:16.325,1.48,3.55,-0.32,Walk,1
2023-09-15 15:11:16.341,1.63,3.76,-0.39,Walk,1
2023-09-15 15:11:16.358,1.78,3.7,-0.55,Walk,1
2023-09-15 15:11:16.375,1.89,3.34,-0.95,Walk,1
2023-09-15 15:11:16.391,2.16,3.33,-1.25,Walk,1
2023-09-15 15:11:16.408,2.94,3.29,-1.83,Walk,1
2023-09-15 15:11:16.425,3.74,3.25,-2.11,Walk,1
2023-09-15 15:11:16.441,4.18,3.39,-1.99,Walk,1
2023-09-15 15:11:16.458,4.89,3.48,-1.43,Walk,1
2023-09-15 15:11:16.474,5.23,3.5,-0.89,Walk,1
2023-09-15 15:11:16.491,5.38,3.58,-0.58,Walk,1
2023-09-15 15:11:16.508,5.46,3.75,0.11,Walk,1
2023-09-15 15:11:16.525,5.49,3.55,0.47,Walk,1
2023-09-15 15:11:16.541,5.49,3.54,0.57,Walk,1
2023-09-15 15:11:16.558,5.47,3.64,0.57,Walk,1
2023-09-15 15:11:16.575,5.47,3.9,0.44,Walk,1
2023-09-15 15:11:16.591,5.51,3.99,0.35,Walk,1
2023-09-15 15:11:16.608,5.67,4.18,0.11,Walk,1
2023-09-15 15:11:16.625,5.78,4.31,-0.08,Walk,1
2023-09-15 15:11:16.641,5.74,4.38,-0.22,Walk,1
2023-09-15 15:11:16.658,5.68,4.38,-0.24,Walk,1
2023-09-15 15:11:16.675,5.51,4.27,-0.07,Walk,1
2023-09-15 15:11:16.690,4.85,3.93,0.16,Walk,1
2023-09-15 15:11:16.708,4.32,3.66,0.3,Walk,1
2023-09-15 15:11:16.725,3.27,3.42,0.62,Walk,1
2023-09-15 15:11:16.741,1.93,3.41,0.94,Walk,1
2023-09-15 15:11:16.758,1.24,3.47,1.16,Walk,1
2023-09-15 15:11:16.775,0.45,3.61,1.66,Walk,1
2023-09-15 15:11:16.791,-0.3,3.3,1.72,Walk,1
2023-09-15 15:11:16.808,-0.82,2.86,1.42,Walk,1
2023-09-15 15:11:16.825,-1.63,1.88,0.29,Walk,1
2023-09-15 15:11:16.841,-2.54,1.1,-0.6,Walk,1
2023-09-15 15:11:16.858,-3.12,0.59,-0.86,Walk,1
2023-09-15 15:11:16.875,-4.0,-0.15,-1.18,Walk,1
2023-09-15 15:11:16.891,-4.4,-0.8,,Walk,1
2023-09-15 15:11:16.908,-4.61,-1.21,-1.93,Walk,1
2023-09-15 15:11:16.925,-4.73,-1.97,-2.5,Walk,1
2023-09-15 15:11:16.941,-4.33,-2.48,-2.87,Walk,1
